7-Day MA
74.75163012457158
74.75163012457158
74.75163012457158
74.75163012457158
74.75163012457158
74.75163012457158
74.75163012457158
75.06092407133733
74.18841443802853
73.8514707683593
72.9487612006771
74.00892600868328
74.96718781607943
75.46185307427528
74.61213602055253
74.18825901559133
74.02514251031423
74.51246685178216
73.60830219175519
72.71010048332269
72.85435149671592
73.18268158631938
73.56530318816694
73.58424697033995
73.85335914528743
74.77322744468606
74.58347327947065
74.86192560545011
75.28589495407758
74.93451448896992
75.42916881178847
74.70498494519406
73.27988147468504
74.37382118405266
74.75270277078903
75.22049104058496
75.61974750871396
74.38327835778254
75.22728754902133
75.93877973788243
74.75423939040093
73.90659354542905
72.5263525957022
73.43717871165633
73.848047551927
73.8216283883672
73.80134519500771
74.45082877085981
75.01125742141254
75.5832556840207
75.274417487522
76.1115190179645
76.3826786357353
76.97674276220839
76.90122118452749
77.23018812193236
76.82980346170534
75.61019891431168
74.4425612698647
73.91225615509188
73.16331115191709
72.75852861314206
72.55684096263904
73.2160543869167
73.44631475173504
74.38183536247136
74.03460019955182
74.62424298868714
74.67642899227876
74.83283124431485
75.22447923459524
75.330723445376
74.48541157199443
75.06541909395207
75.2707424421411
75.97285960057705
75.56125611651657
74.22580984054787
74.42966032623507
74.66832148839012
74.69426608977604
74.39020467272454
73.76760058829905
73.01867161059035
73.43349187482129
73.44311403403296
74.15369333774187
74.35728035117496
74.52026002272848
74.78761020937166
74.56383333506413
