Open,High,Low,Close,Adj Close,Volume,Daily Return,7-Day MA
74.2874984741211,75.1449966430664,74.125,74.35749816894531,72.1676025390625,146322800,-0.009722030436084883,
73.44750213623047,74.98999786376953,73.1875,74.94999694824219,72.74266815185547,118387200,0.007968473283863187,
74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,72.40055084228516,108872000,-0.00470311741736118,
74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.56519317626953,132079200,0.01608609769449676,
76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.12777709960938,170108400,0.02124080500401515,
77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.29762268066406,140644800,0.0022607561092815587,
77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,76.90631866455078,121532000,0.02136449899234094,74.02967616489956
79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,75.86782836914062,161954400,-0.013503315637039326,74.55827985491071
77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.54268646240234,121923600,-0.004285636134940818,74.95828247070312
78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,76.48898315429688,108829200,0.012526648656657313,75.54234422956195
79.06749725341797,79.68499755859375,78.75,79.68250274658203,77.33577728271484,137816400,0.011070798610432364,76.08099910191127
79.29750061035156,79.75499725341797,79.0,79.14250183105469,76.81169128417969,110843200,-0.0067767599544421575,76.3215582711356
79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,77.08586120605469,101832400,0.003569377490474146,76.57702091761998
79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.45709228515625,104472000,0.004815812826028498,76.65570286342076
80.0625,80.8324966430664,79.37999725341797,79.57749938964844,77.23387145996094,146537600,-0.0028818642503843916,76.85085187639508
77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,74.96279907226562,161940000,-0.029405134622477958,76.76801082066127
78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.08343505859375,162234000,0.0282891782667265,76.85293252127511
81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.69698333740234,216229200,0.020932490587401542,77.04739052908761
80.13500213623047,81.02249908447266,79.6875,80.96749877929688,78.58293914794922,126743200,-0.0014491557950090383,77.30042593819755
80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.09866333007812,199588400,-0.04433883302979036,77.01654052734375
76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,74.89242553710938,173788400,-0.00274622455079232,76.65015956333706
78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,77.36489868164062,136616400,0.033013660951682455,76.66887773786273
80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,77.99574279785156,118826800,0.008154138723904802,77.10215541294643
80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,78.9080810546875,105425600,0.011697282750425586,77.36281912667411
80.59249877929688,80.8499984741211,79.5,80.00749969482422,77.83548736572266,117684000,-0.013592951122730734,77.239748273577
78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,78.20519256591797,109348800,0.004749828294363878,77.18578447614398
80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,77.73336791992188,94323200,-0.0060331626394040105,77.56217084612165
80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,79.57933807373047,113730400,0.023747461395346336,78.23172977992466
81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,79.01265716552734,94747600,-0.007120955287138631,78.46712384905133
81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,79.03211975097656,80113600,0.00024632237602695284,78.61517769949776
78.83999633789062,79.9375,78.65249633789062,79.75,77.58499145507812,152531200,-0.018310634972947937,78.42616489955357
80.0,81.14250183105469,80.0,80.90499877929688,78.70864868164062,93984000,0.014482920027298007,78.55090223039899
80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,77.90117645263672,100566000,-0.010259002568700604,78.5074713570731
79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.13787078857422,129554000,-0.022635160909727392,78.279543195452
74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.52128601074219,222195200,-0.04750047171498739,77.27125004359654
75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.0648193359375,230673600,-0.033872354034659935,75.99298749651227
71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.17632293701172,198054800,0.015863933021006194,74.87073080880302
70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.52366638183594,320605600,-0.06536803761685195,73.29054151262555
64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.48474884033203,426510000,-0.0005850179886437434,71.54427010672433
70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.67450714111328,341397200,0.09310042391295492,70.79760306222099
75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.36641693115234,319475600,-0.03175928259794425,69.97310965401786
74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.6303482055664,219178400,0.04638478718630146,70.13154711042132
73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.24198913574219,187572800,-0.03243715571134109,70.29971422467914
70.5,72.70500183105469,70.30750274658203,72.25749969482422,70.29588317871094,226176800,-0.013280173230825532,70.17393711635044
65.9375,69.52249908447266,65.75,66.5425033569336,64.73603820800781,286744800,-0.07909204236851985,69.91856166294643
69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.39842224121094,285290000,0.072021460723656,70.33480072021484
